"hh","u","v","IntegrationTime","Velocity:0","Velocity:1","Velocity:2","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
11.362,88.68,1.8093e-007,-1.5486e+007,-3.0402e-007,7.7509e-008,0,0,0,0,0,0,1.6465e-008,6.4574e-008,1,9.5015,2.4937,0
11.36,88.677,1.8137e-007,-1.5504e+007,-3.0402e-007,7.7509e-008,0,0,0,0,0,0,1.5865e-008,6.4724e-008,1,9.5069,2.4923,0
11.358,88.672,1.8165e-007,-1.5522e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5196e-008,6.4884e-008,1,9.5125,2.491,0
11.356,88.666,1.819e-007,-1.554e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5131e-008,6.49e-008,1,9.518,2.4898,0
11.355,88.661,1.8216e-007,-1.5558e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5134e-008,6.4899e-008,1,9.5235,2.4885,0
11.353,88.656,1.8241e-007,-1.5576e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5134e-008,6.4899e-008,1,9.529,2.4872,0
11.351,88.651,1.8266e-007,-1.5593e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5131e-008,6.49e-008,1,9.5345,2.4859,0
11.349,88.646,1.8292e-007,-1.5611e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5132e-008,6.4899e-008,1,9.54,2.4846,0
11.347,88.641,1.8317e-007,-1.5629e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5134e-008,6.4899e-008,1,9.5455,2.4833,0
11.346,88.636,1.8342e-007,-1.5647e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5134e-008,6.4899e-008,1,9.551,2.482,0
11.344,88.631,1.8368e-007,-1.5665e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5132e-008,6.4899e-008,1,9.5565,2.4808,0
11.342,88.625,1.8393e-007,-1.5683e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5132e-008,6.4899e-008,1,9.562,2.4795,0
11.34,88.62,1.8418e-007,-1.57e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5132e-008,6.4899e-008,1,9.5675,2.4782,0
11.338,88.615,1.8443e-007,-1.5718e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5131e-008,6.49e-008,1,9.5731,2.4769,0
11.337,88.61,1.8469e-007,-1.5736e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5132e-008,6.4899e-008,1,9.5786,2.4756,0
11.335,88.605,1.8494e-007,-1.5754e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5134e-008,6.4899e-008,1,9.5841,2.4743,0
11.333,88.6,1.8519e-007,-1.5772e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5134e-008,6.4899e-008,1,9.5896,2.4731,0
11.331,88.595,1.8545e-007,-1.5789e+007,-3.0939e-007,7.2138e-008,0,0,0,0,0,0,1.5132e-008,6.4899e-008,1,9.5951,2.4718,0
11.329,88.59,1.857e-007,-1.5807e+007,-3.1816e-007,7.2138e-008,0,0,0,0,0,0,1.5303e-008,6.6549e-008,1,9.6006,2.4705,0
11.237,88.292,1.9902e-007,-1.6674e+007,-3.1816e-007,7.2138e-008,0,0,0,0,0,0,1.3041e-008,6.8665e-008,1,9.8764,2.4079,0
11.144,87.791,1.9657e-007,-1.7541e+007,-3.3111e-007,4.3812e-008,0,0,0,0,0,0,9.883e-009,6.919e-008,1,10.156,2.365,0
11.05,87.216,1.953e-007,-1.8388e+007,-3.3292e-007,4.3812e-008,0,0,0,0,0,0,8.1768e-009,6.9413e-008,1,10.436,2.328,0
10.953,86.538,1.8785e-007,-1.923e+007,-3.4233e-007,3.4403e-008,0,0,0,0,0,0,6.7747e-009,6.9564e-008,1,10.718,2.2988,0
10.855,85.817,1.8305e-007,-2.0052e+007,-3.5131e-007,2.3719e-008,0,0,0,0,0,0,5.5405e-009,6.9673e-008,1,10.999,2.2731,0
10.756,85.017,1.8494e-007,-2.0856e+007,-3.4599e-007,2.3719e-008,0,0,0,0,0,0,3.6654e-009,6.9796e-008,1,11.281,2.254,0
10.655,84.118,1.8224e-007,-2.1671e+007,-3.576e-007,1.2105e-008,0,0,0,0,0,0,2.4978e-009,6.9848e-008,1,11.564,2.2435,0
10.631,83.9,1.8136e-007,-2.1862e+007,-3.4874e-007,1.2105e-008,0,0,0,0,0,0,1.8041e-009,6.9869e-008,1,11.632,2.2411,0
10.531,82.944,1.8417e-007,-2.2673e+007,-3.6084e-007,0,0,0,0,0,0,0,1.8041e-009,6.9869e-008,1,11.915,2.2362,0
12.226,72.264,1.5036e-007,0,-1.8419e-007,1.9149e-007,0,0,0,0,0,0,0,0,1,7.5,5,0
12.148,73.431,2.0341e-007,-1.0645e+006,-2.1813e-007,1.9149e-007,0,0,0,0,0,0,0,0,1,7.7043,4.8048,0
12.146,73.452,2.0449e-007,-1.084e+006,-2.1813e-007,1.9149e-007,0,0,0,0,0,0,9.6641e-009,1.1342e-008,1,7.7086,4.801,0
12.145,73.472,2.0418e-007,-1.1035e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.3403e-008,1.6262e-008,1,7.7129,4.7974,0
12.143,73.492,2.0332e-007,-1.1236e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.6383e-008,1.9943e-008,1,7.7173,4.7938,0
12.141,73.512,2.0247e-007,-1.1436e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.8917e-008,2.3028e-008,1,7.7217,4.7903,0
12.14,73.532,2.0161e-007,-1.1636e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.8917e-008,2.3028e-008,1,7.726,4.7867,0
12.138,73.552,2.0076e-007,-1.1837e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.8917e-008,2.3028e-008,1,7.7304,4.7831,0
12.137,73.572,1.9991e-007,-1.2037e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.8917e-008,2.3028e-008,1,7.7348,4.7795,0
12.135,73.591,1.9905e-007,-1.2237e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.8917e-008,2.3028e-008,1,7.7391,4.7759,0
12.133,73.611,1.982e-007,-1.2438e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.8918e-008,2.3028e-008,1,7.7435,4.7723,0
12.132,73.631,1.9734e-007,-1.2638e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.8918e-008,2.3028e-008,1,7.7479,4.7687,0
12.13,73.651,1.9649e-007,-1.2839e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.8918e-008,2.3028e-008,1,7.7523,4.7651,0
12.129,73.671,1.9564e-007,-1.3039e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.8917e-008,2.3028e-008,1,7.7566,4.7615,0
12.127,73.691,1.9478e-007,-1.3239e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.8917e-008,2.3028e-008,1,7.761,4.7579,0
12.125,73.711,1.9393e-007,-1.344e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,1.8917e-008,2.3028e-008,1,7.7654,4.7543,0
12.124,73.731,1.9307e-007,-1.364e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.1151e-008,2.5746e-008,1,7.7697,4.7508,0
12.122,73.751,1.9222e-007,-1.3841e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.3169e-008,2.8204e-008,1,7.7741,4.7472,0
12.121,73.771,1.9137e-007,-1.4041e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.3169e-008,2.8204e-008,1,7.7785,4.7436,0
12.119,73.791,1.9051e-007,-1.4241e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.3169e-008,2.8204e-008,1,7.7829,4.74,0
12.117,73.811,1.8966e-007,-1.4442e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.3169e-008,2.8204e-008,1,7.7872,4.7364,0
12.116,73.831,1.8881e-007,-1.4642e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.3169e-008,2.8204e-008,1,7.7916,4.7328,0
12.114,73.851,1.8795e-007,-1.4843e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.3169e-008,2.8204e-008,1,7.796,4.7292,0
12.113,73.871,1.871e-007,-1.5043e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.317e-008,2.8203e-008,1,7.8003,4.7256,0
12.111,73.891,1.8624e-007,-1.5243e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.317e-008,2.8203e-008,1,7.8047,4.722,0
12.109,73.91,1.8539e-007,-1.5444e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.317e-008,2.8203e-008,1,7.8091,4.7184,0
12.108,73.93,1.8454e-007,-1.5644e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.3169e-008,2.8204e-008,1,7.8135,4.7148,0
12.106,73.95,1.8368e-007,-1.5845e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.3169e-008,2.8204e-008,1,7.8178,4.7113,0
12.105,73.97,1.8283e-007,-1.6045e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.3169e-008,2.8204e-008,1,7.8222,4.7077,0
12.103,73.99,1.8197e-007,-1.6245e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.3169e-008,2.8204e-008,1,7.8266,4.7041,0
12.101,74.01,1.8112e-007,-1.6446e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.5026e-008,3.0463e-008,1,7.8309,4.7005,0
12.1,74.03,1.8027e-007,-1.6646e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.6753e-008,3.2567e-008,1,7.8353,4.6969,0
12.098,74.05,1.7941e-007,-1.6846e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.6753e-008,3.2567e-008,1,7.8397,4.6933,0
12.097,74.07,1.7856e-007,-1.7047e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.6753e-008,3.2567e-008,1,7.8441,4.6897,0
12.095,74.09,1.7771e-007,-1.7247e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.6753e-008,3.2567e-008,1,7.8484,4.6861,0
12.094,74.11,1.7685e-007,-1.7448e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.6753e-008,3.2567e-008,1,7.8528,4.6825,0
12.092,74.13,1.76e-007,-1.7648e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.6753e-008,3.2567e-008,1,7.8572,4.6789,0
12.09,74.15,1.7514e-007,-1.7848e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.8377e-008,3.4542e-008,1,7.8615,4.6753,0
12.089,74.17,1.7429e-007,-1.8049e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.9911e-008,3.6411e-008,1,7.8659,4.6718,0
12.087,74.19,1.7344e-007,-1.8249e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.9911e-008,3.6411e-008,1,7.8703,4.6682,0
12.086,74.21,1.7258e-007,-1.845e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.9911e-008,3.6411e-008,1,7.8747,4.6646,0
12.084,74.229,1.7173e-007,-1.865e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.9911e-008,3.6411e-008,1,7.879,4.661,0
12.082,74.249,1.7087e-007,-1.885e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,2.9911e-008,3.6411e-008,1,7.8834,4.6574,0
12.081,74.269,1.7002e-007,-1.9051e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.1372e-008,3.8188e-008,1,7.8878,4.6538,0
12.079,74.289,1.6917e-007,-1.9251e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.2766e-008,3.9887e-008,1,7.8921,4.6502,0
12.078,74.309,1.6831e-007,-1.9452e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.2766e-008,3.9886e-008,1,7.8965,4.6466,0
12.076,74.329,1.6746e-007,-1.9652e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.2766e-008,3.9886e-008,1,7.9009,4.643,0
12.074,74.349,1.666e-007,-1.9852e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.2766e-008,3.9886e-008,1,7.9052,4.6394,0
12.073,74.369,1.6575e-007,-2.0053e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.2766e-008,3.9886e-008,1,7.9096,4.6358,0
12.071,74.389,1.649e-007,-2.0253e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.4105e-008,4.1514e-008,1,7.914,4.6323,0
12.07,74.409,1.6404e-007,-2.0454e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5391e-008,4.3083e-008,1,7.9184,4.6287,0
12.068,74.429,1.6319e-007,-2.0654e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5391e-008,4.3082e-008,1,7.9227,4.6251,0
12.066,74.449,1.6234e-007,-2.0854e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5391e-008,4.3082e-008,1,7.9271,4.6215,0
12.065,74.469,1.6148e-007,-2.1055e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5391e-008,4.3082e-008,1,7.9315,4.6179,0
12.063,74.489,1.6063e-007,-2.1255e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5391e-008,4.3082e-008,1,7.9358,4.6143,0
12.062,74.509,1.5977e-007,-2.1455e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5391e-008,4.3082e-008,1,7.9402,4.6107,0
12.06,74.529,1.5892e-007,-2.1656e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5392e-008,4.3081e-008,1,7.9446,4.6071,0
12.058,74.549,1.5807e-007,-2.1856e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5392e-008,4.3081e-008,1,7.949,4.6035,0
12.057,74.568,1.5721e-007,-2.2057e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5392e-008,4.3081e-008,1,7.9533,4.5999,0
12.055,74.588,1.5636e-007,-2.2257e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5391e-008,4.3082e-008,1,7.9577,4.5964,0
12.054,74.608,1.555e-007,-2.2457e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5391e-008,4.3082e-008,1,7.9621,4.5928,0
12.052,74.628,1.5465e-007,-2.2658e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5391e-008,4.3082e-008,1,7.9664,4.5892,0
12.05,74.648,1.538e-007,-2.2858e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5391e-008,4.3082e-008,1,7.9708,4.5856,0
12.049,74.668,1.5294e-007,-2.3059e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.5391e-008,4.3083e-008,1,7.9752,4.582,0
12.047,74.688,1.5209e-007,-2.3259e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.6635e-008,4.4593e-008,1,7.9796,4.5784,0
12.046,74.708,1.5123e-007,-2.3459e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.7835e-008,4.6057e-008,1,7.9839,4.5748,0
12.044,74.728,1.5038e-007,-2.366e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.7835e-008,4.6057e-008,1,7.9883,4.5712,0
12.042,74.748,1.4953e-007,-2.386e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.7835e-008,4.6057e-008,1,7.9927,4.5676,0
12.041,74.768,1.4867e-007,-2.4061e+006,-2.1813e-007,1.7919e-007,0,0,0,0,0,0,3.7397e-008,4.6413e-008,1,7.997,4.564,0
12.039,74.786,1.4781e-007,-2.4261e+006,-2.4978e-007,1.7919e-007,0,0,0,0,0,0,3.6962e-008,4.9077e-008,1,8.0015,4.5605,0
11.952,75.566,1.0612e-007,-3.3462e+006,-2.4978e-007,1.6109e-007,0,0,0,0,0,0,3.5217e-008,5.2503e-008,1,8.2313,4.3957,0
11.866,76.207,1.4573e-007,-4.2978e+006,-2.7728e-007,1.6109e-007,0,0,0,0,0,0,3.2728e-008,5.409e-008,1,8.471,4.2456,0
11.776,76.728,1.8686e-007,-5.1799e+006,-2.7515e-007,1.6322e-007,0,0,0,0,0,0,3.0961e-008,5.512e-008,1,8.7152,4.1029,0
11.682,77.13,2.0597e-007,-6.064e+006,-3.0191e-007,1.36e-007,0,0,0,0,0,0,2.8006e-008,5.6679e-008,1,8.9638,3.9688,0
11.588,77.351,1.7507e-007,-6.9181e+006,-3.2165e-007,1.36e-007,0,0,0,0,0,0,2.5099e-008,5.8024e-008,1,9.2217,3.8526,0
11.489,77.446,1.4638e-007,-7.7281e+006,-3.2791e-007,1.2974e-007,0,0,0,0,0,0,2.3508e-008,5.8687e-008,1,9.483,3.7442,0
11.387,77.444,1.2189e-007,-8.5301e+006,-3.4403e-007,1.2974e-007,0,0,0,0,0,0,2.13e-008,5.9524e-008,1,9.7468,3.6423,0
11.284,77.305,1.2443e-007,-9.2994e+006,-3.5219e-007,9.7626e-008,0,0,0,0,0,0,1.7148e-008,6.085e-008,1,10.015,3.5538,0
11.179,76.895,1.423e-007,-1.0073e+007,-3.6558e-007,8.4236e-008,0,0,0,0,0,0,1.4304e-008,6.1581e-008,1,10.29,3.4891,0
11.072,76.462,1.5935e-007,-1.0827e+007,-3.6814e-007,8.4236e-008,0,0,0,0,0,0,1.2686e-008,6.1934e-008,1,10.566,3.4258,0
10.962,75.861,1.7783e-007,-1.1576e+007,-3.8124e-007,6.7207e-008,0,0,0,0,0,0,1.0572e-008,6.233e-008,1,10.844,3.3756,0
10.851,75.2,1.9721e-007,-1.2307e+007,-4.0153e-007,4.6916e-008,0,0,0,0,0,0,8.9642e-009,6.4331e-008,1,11.124,3.3312,0
10.739,74.415,2.0685e-007,-1.3007e+007,-3.9058e-007,4.6916e-008,0,0,0,0,0,0,6.9496e-009,6.6277e-008,1,11.405,3.2976,0
10.626,73.536,2.1867e-007,-1.3726e+007,-3.9545e-007,2.4135e-008,0,0,0,0,0,0,5.0159e-009,6.6451e-008,1,11.686,3.2722,0
10.513,72.582,2.3232e-007,-1.4439e+007,-4.1958e-007,0,0,0,0,0,0,0,5.0159e-009,6.6451e-008,1,11.968,3.255,0
12.135,61.346,1.018e-007,0,-2.6858e-007,3.1477e-007,0,0,0,0,0,0,0,0,1,9,6,0
12.018,62.327,1.8003e-007,-6.8356e+005,-2.6858e-007,3.1477e-007,0,0,0,0,0,0,0,0,1,9.1836,5.7848,0
11.89,63.01,2.4781e-007,-1.3671e+006,-3.3307e-007,2.7339e-007,0,0,0,0,0,0,0,0,1,9.387,5.5885,0
11.767,63.583,1.8584e-007,-2.0235e+006,-3.8431e-007,2.7339e-007,0,0,0,0,0,0,0,0,1,9.6056,5.4091,0
11.634,63.889,1.2516e-007,-2.6232e+006,-3.8431e-007,2.7339e-007,0,0,0,0,0,0,0,0,1,9.8361,5.2451,0
11.504,63.986,1.4462e-007,-3.2229e+006,-4.1657e-007,2.1868e-007,0,0,0,0,0,0,0,0,1,10.082,5.1053,0
11.369,63.827,1.8775e-007,-3.8241e+006,-4.3525e-007,1.9999e-007,0,0,0,0,0,0,0,0,1,10.338,4.9859,0
11.229,63.569,2.2971e-007,-4.4146e+006,-4.5699e-007,1.9999e-007,0,0,0,0,0,0,0,0,1,10.597,4.8721,0
11.089,63.131,2.492e-007,-4.9816e+006,-4.9376e-007,9.4785e-008,0,0,0,0,0,0,0,0,1,10.862,4.776,0
10.947,62.242,2.3829e-007,-5.5442e+006,-4.9376e-007,9.4785e-008,0,0,0,0,0,0,0,0,1,11.139,4.7227,0
10.804,61.282,2.2416e-007,-6.1067e+006,-5.2238e-007,4.9733e-008,0,0,0,0,0,0,0,0,1,11.418,4.676,0
10.659,60.105,2.1284e-007,-6.6458e+006,-4.885e-007,4.9733e-008,0,0,0,0,0,0,0,0,1,11.699,4.6486,0
10.51,58.638,2.1947e-007,-7.2218e+006,-5.3823e-007,0,0,0,0,0,0,0,0,0,1,11.982,4.6458,0
12.077,50.774,2.2117e-007,0,-5.7305e-007,6.8761e-007,0,0,0,0,0,0,0,0,1,10.5,7,0
11.827,50.44,1.2251e-007,-3.1599e+005,-5.7305e-007,5.4314e-007,0,0,0,0,0,0,0,0,1,10.681,6.7827,0
11.589,49.884,2.132e-007,-6.7422e+005,-7.2748e-007,5.4314e-007,0,0,0,0,0,0,9.2613e-009,1.1674e-008,1,10.897,6.6008,0
11.332,49.008,3.0054e-007,-9.8577e+005,-7.2748e-007,5.4314e-007,0,0,0,0,0,0,9.9013e-009,1.8603e-008,1,11.124,6.4316,0
11.081,47.42,2.8893e-007,-1.2973e+006,-8.8858e-007,1.9095e-007,0,0,0,0,0,0,5.7584e-009,2.0271e-008,1,11.388,6.339,0
10.828,45.501,2.5921e-007,-1.6085e+006,-8.1971e-007,1.9095e-007,0,0,0,0,0,0,3.0757e-009,2.5626e-008,1,11.664,6.2782,0
10.554,42.823,2.6374e-007,-1.9446e+006,-1.0107e-006,0,0,0,0,0,0,0,3.0757e-009,2.5626e-008,1,11.946,6.2719,0
10.5,25,4.0776e-007,0,-6.25e-006,0,0,0,0,0,0,0,1,0,0,12,8,0
